Number,Gene Name, SCimilarity Attribution Score, Transmembrane Domain?
18384,CLDN1,1.4131513016991456e-06,True
18395,BTC,1.4025131739663949e-06,True
18396,RBP7,1.4004991667503517e-06,False
18397,ARHGEF16,1.399768882709842e-06,False
18399,SFTPA2,1.3989230078758388e-06,False
18403,ACTL8,1.3946058534867489e-06,False
18404,GDF3,1.3938362630039315e-06,False
18405,CAGE1,1.3935815301286262e-06,False
18408,CDC42EP2,1.3919808862811144e-06,False
18409,ANKS4B,1.3918933410928516e-06,False
18411,OTUB2,1.389177904343127e-06,False
18413,C1QTNF8,1.3888103757020457e-06,False
18414,CXorf58,1.388034957469671e-06,False
18416,MYOD1,1.3873473831788397e-06,False
18417,FAM180B,1.3870890350700104e-06,False
18419,GNG8,1.3858086823313352e-06,False
18420,BIK,1.385480727056627e-06,True
18423,AURKC,1.3788028107051302e-06,False
18425,SLC26A9,1.3777779287574145e-06,True
18428,ZNF416,1.3760353074157751e-06,False
18432,TAT,1.3713826172258796e-06,False
18434,ESPNL,1.3710368121597716e-06,False
18438,ZNF311,1.36886906732679e-06,False
18441,GPR62,1.367018446513017e-06,True
18442,TSSK6,1.3665590896757272e-06,False
18444,DENND1C,1.3646933746801164e-06,False
18446,LRCOL1,1.3629600345375828e-06,False
18448,CYB561D2,1.358751688080808e-06,True
18449,C2orf78,1.3585110728446432e-06,False
18450,CCDC187,1.356497632331126e-06,False
18451,NEK2,1.3558684598383789e-06,False
18457,C10orf82,1.349617014832076e-06,False
18464,ELSPBP1,1.3462100028950472e-06,False
18465,F8A3,1.345869011039458e-06,False
18468,NLRP13,1.3447145673518634e-06,False
18474,SAA1,1.3401839580266406e-06,False
18478,KRT20,1.338521925800654e-06,False
18480,ZNF724,1.338069219210224e-06,False
18482,NRM,1.333603673768999e-06,True
18490,COX6B2,1.3297947725518414e-06,False
18491,PLG,1.328419438572954e-06,False
18493,DDTL,1.327692496076353e-06,False
18494,ACOT4,1.3275327039436571e-06,False
18495,NXF5,1.3272173384314265e-06,False
18497,USP26,1.3264539248359572e-06,False
18499,DDX28,1.3249596277833115e-06,False
18504,TMEM233,1.3211133508644266e-06,True
18505,APOBEC3H,1.3201543677683252e-06,False
18509,FAM156B,1.3179843203641069e-06,True
18511,C2orf66,1.3170931365273082e-06,False
18522,KCNS2,1.307262494603707e-06,True
18524,RAX2,1.3059142805094285e-06,False
18525,CD33,1.3053786889618053e-06,True
18529,GLYATL3,1.3041355697163403e-06,False
18531,FOXA3,1.3035182914522896e-06,False
18533,MUC7,1.3014550896426712e-06,False
18535,GPR3,1.300554379069996e-06,True
18540,HLA-DOA,1.2973872346760989e-06,True
18541,KCNG4,1.2972938930940849e-06,True
18542,PRICKLE4,1.297275434301659e-06,False
18543,LINC00574,1.2970152898100273e-06,False
18547,MED26,1.295013993103827e-06,False
18550,FXYD2,1.2929383707032895e-06,True
18551,C3orf49,1.2900347462122266e-06,False
18552,SMCO2,1.2895976179200883e-06,True
18554,IGKC,1.288944383100449e-06,False
18558,SPACA3,1.285649535573405e-06,True
18560,NHLRC1,1.2843326635837403e-06,False
18561,ADRA2B,1.2842361301098122e-06,True
18562,CAMK1G,1.2839594526916869e-06,False
18564,CTRC,1.2827559646472354e-06,False
18572,EEF1E1,1.2797084947329477e-06,False
18573,IGSF22,1.2781565529480525e-06,False
18574,AMDHD1,1.2778059345699778e-06,False
18576,NLRP10,1.2776761828128417e-06,False
18578,TMEM72,1.2758134036415014e-06,True
18581,IRGM,1.2713921200990355e-06,False
18582,PRSS48,1.271097966383652e-06,False
18593,C8G,1.2653848479150651e-06,False
18594,SPDYE2B,1.2653038675666453e-06,False
18595,FRAT1,1.2647117445384916e-06,False
18596,ZNF845,1.2646252321330549e-06,False
18598,PANO1,1.2630298212569789e-06,False
18599,C19orf71,1.2625564148411766e-06,False
18600,BTG4,1.2620633069894946e-06,False
18601,PRF1,1.2620048612554386e-06,False
18602,SERF1A,1.2596531188386416e-06,False
18604,ZNF488,1.258669376313682e-06,False
18606,MS4A15,1.2561384902790633e-06,True
18609,GHRH,1.2541828461244463e-06,False
18611,MUCL1,1.2538284578805326e-06,False
18618,PEX19,1.2469854916311931e-06,False
18619,APOA2,1.2467986230147685e-06,False
18623,EPHX3,1.2454237188595684e-06,True
18626,NEXN-AS1,1.2439252358097523e-06,False
18629,GFRAL,1.2395068199321634e-06,True
18635,ZSWIM1,1.234142445568368e-06,False
18637,KLHL10,1.2326226264404018e-06,False
18640,ZNF17,1.2318390702199402e-06,False
18643,C6orf201,1.2293941380913584e-06,False
18646,OR6J1,1.2259067614251649e-06,True
18647,BCL6B,1.2256846288275149e-06,False
18648,ASMT,1.2249184913039472e-06,False
18649,CD244,1.224611166844086e-06,True
18654,SULT2A1,1.2241222103756563e-06,False
18656,CSF3,1.2236470849834486e-06,False
18658,ZNF628,1.2217807322925612e-06,False
18662,DSG3,1.2200609101508848e-06,True
18663,ATP8B3,1.21958238792571e-06,True
18665,IZUMO2,1.2193722777870855e-06,True
18667,HTRA4,1.2189170431831304e-06,False
18669,VGLL1,1.21808004731657e-06,False
18676,NOX5,1.215244920171706e-06,True
18677,GJD2,1.2150588173457589e-06,True
18680,TEX261,1.213697013955001e-06,True
18681,C17orf64,1.2135536800194742e-06,False
18686,AHSG,1.2111813236158426e-06,False
18692,BLACE,1.2072059310531986e-06,False
18698,PHLDA2,1.2031962001019097e-06,False
18699,SERPINC1,1.203090688950678e-06,False
18701,PSG7,1.2016203853374065e-06,False
18706,SLC22A11,1.1987654466276816e-06,True
18715,CYP27B1,1.1932946817649709e-06,False
18716,BFSP2,1.1927110052090848e-06,False
18720,DMRT2,1.1914539209616135e-06,False
18722,LRRC8E,1.1900577877005135e-06,True
18724,CYP2B6,1.1888329547554687e-06,False
18726,PRNT,1.1880060314559926e-06,False
18727,KRTAP5-7,1.187060599817237e-06,False
18730,PGC,1.1838594805415378e-06,False
18731,IRX6,1.183205031410944e-06,False
18732,PYCARD-AS1,1.1814692663861013e-06,False
18733,CYP3A4,1.1807313637162086e-06,True
18734,CD68,1.180670514894741e-06,True
18738,NXPH4,1.1787421763873405e-06,False
18740,CCR1,1.1757686156339347e-06,True
18742,SLC16A5,1.1753050582527704e-06,True
18745,ZBED9,1.1738523706167015e-06,False
18747,MRPL30,1.1731437068680093e-06,False
18748,RHOXF1,1.1722951895222335e-06,False
18751,TRIM17,1.1708641815326544e-06,False
18752,SLC22A18AS,1.1706779928604632e-06,False
18753,SAG,1.170545094867539e-06,False
18754,IRF4,1.169192098660872e-06,False
18757,SPIC,1.1685337348425948e-06,False
18759,TAS2R14,1.1653814512768985e-06,True
18761,ZNF729,1.1647113658264802e-06,False
18764,TCF23,1.1639466678687864e-06,False
18766,ZNF607,1.1635069941377755e-06,False
18767,ZFP92,1.162067042768507e-06,False
18768,FCRL6,1.1616594874028613e-06,True
18769,SLCO1B1,1.160792142373865e-06,True
18774,GRXCR1,1.1582076808959278e-06,False
18776,IL12RB1,1.158073699503787e-06,True
18778,GLB1L2,1.1568736573961155e-06,False
18781,GPR153,1.154651836901774e-06,True
18783,LPAR5,1.1541138230056948e-06,True
18784,ARSE,1.1532984149889762e-06,False
18786,CHERP,1.1530587932622303e-06,False
18791,UTS2,1.1512270600543126e-06,False
18796,SLC35G5,1.149234722175874e-06,True
18798,GPRC6A,1.147198084516437e-06,True
18799,GPR27,1.1468124995737165e-06,True
18800,ZNF732,1.1467020086912844e-06,False
18801,BARHL1,1.1463218851904026e-06,False
18805,CXorf40A,1.142967539907694e-06,False
18812,PADI6,1.1397180922177602e-06,False
18815,MYCBP,1.1382739601318953e-06,False
18818,CRB3,1.1350684710994536e-06,True
18820,ANGPTL5,1.134118583132434e-06,False
18823,TRIM60,1.1326428632687764e-06,False
18824,SMCO1,1.1325740535038812e-06,True
18825,ANKRD39,1.1315493753076506e-06,False
18826,DPRX,1.1315104780814846e-06,False
18829,WNT3A,1.1294099453779555e-06,False
18835,AARD,1.12683160272589e-06,False
18838,LIPN,1.1254469746072233e-06,False
18840,CABP5,1.1237583364765956e-06,False
18842,TTLL10,1.1234047520175573e-06,False
18844,VNN2,1.1223372398925494e-06,False
18845,IGSF9,1.1218779563382468e-06,True
18846,C1orf94,1.1212655740902556e-06,False
18847,MCHR1,1.1212559762234995e-06,True
18848,SELENOV,1.1205773418635717e-06,False
18851,ARL14EPL,1.117961343947435e-06,False
18856,HLA-DQA2,1.1151728011421455e-06,True
18859,GINS4,1.1118212203144284e-06,False
18862,SI,1.110028856686436e-06,True
18863,B3GNT4,1.1093555762871271e-06,True
18864,ART1,1.1088733581161191e-06,False
18868,TXNDC8,1.1071823095684354e-06,False
18870,CHRND,1.1069551485370188e-06,True
18871,FDCSP,1.106703753051114e-06,False
18877,MUM1L1,1.1036752728330878e-06,False
18882,FAM213B,1.10143899154291e-06,False
18883,ZNF792,1.101073625052163e-06,False
18886,NUTM2G,1.0988459093536656e-06,False
18888,GNRHR,1.0979387009043865e-06,True
18892,KRT5,1.0964418297816429e-06,False
18893,TMPRSS2,1.0963736184404612e-06,True
18895,CRIP1,1.0935911360203566e-06,False
18897,ZNF215,1.0930762214531353e-06,False
18899,TCTE1,1.0915017464298834e-06,False
18900,GCM1,1.091302740974898e-06,False
18902,ABCG5,1.090404113176599e-06,True
18903,MUC13,1.090325965446606e-06,True
18905,CACNA1H,1.0859509548413303e-06,True
18907,EN1,1.08460198252811e-06,False
18908,SOSTDC1,1.0842660553810978e-06,False
18910,C1orf167,1.0824056755660606e-06,False
18911,HTR3B,1.0814383893647332e-06,True
18914,CCL22,1.0779752249069612e-06,False
18917,HSD17B13,1.0763479500959253e-06,False
18918,RSPH10B2,1.075979783306514e-06,False
18919,PCDHGA12,1.0759082067595326e-06,True
18920,CYB5RL,1.0756784619654376e-06,False
18921,LINC01558,1.0754692312165704e-06,False
18925,ZNF99,1.0745511524308104e-06,False
18928,TMPRSS11F,1.0724387811566696e-06,True
18931,TMEM102,1.070253242244811e-06,True
18932,RFPL2,1.070183654789382e-06,False
18933,OVOL1,1.0682747130844825e-06,False
18936,KCNH6,1.0678262220271675e-06,True
18940,SLC22A7,1.0656123784403725e-06,True
18942,GHRHR,1.0639733792219675e-06,True
18944,FCRL5,1.063193420014854e-06,True
18945,CYP19A1,1.061738041633535e-06,True
18947,HOXD3,1.0601654181047783e-06,False
18950,KRTAP5-11,1.057955911299493e-06,False
18951,SOAT2,1.057362340404628e-06,True
18953,CCL4L2,1.055351937890101e-06,False
18955,C7orf43,1.0541550387300284e-06,False
18957,C17orf53,1.0523610555283048e-06,False
18958,KREMEN2,1.0521092841578214e-06,True
18959,AMY2A,1.0519177191663211e-06,False
18968,NLRP8,1.0458248935526358e-06,False
18969,C1QL4,1.0451169882667029e-06,False
18972,FAM71F1,1.043052508522062e-06,False
18973,ALX1,1.04279846054362e-06,False
18974,ZNF560,1.0426047221855057e-06,False
18979,CDCA4,1.0408743163699392e-06,False
18984,AMHR2,1.0394613362981612e-06,True
18985,ZNF501,1.038271045291035e-06,False
18986,CD5L,1.037814572715957e-06,False
18988,CEACAM7,1.035407716404072e-06,False
18989,SYNGR4,1.0342021941147396e-06,True
18994,CLCF1,1.0312766129803786e-06,False
18997,CPA4,1.0305163354036175e-06,False
18998,TMEM105,1.02964922357553e-06,True
19007,MAB21L2,1.026674754373584e-06,False
19013,TAS1R1,1.0226031030758045e-06,True
19021,APOBEC1,1.0146107767434185e-06,False
19024,CREB3L3,1.0135885132641532e-06,True
19025,LBP,1.0134455540229514e-06,False
19027,TEKT5,1.0130118637391665e-06,False
19029,C5AR2,1.0128921543193115e-06,True
19035,TMCO2,1.010721093730742e-06,True
19036,MPZ,1.0102721361957718e-06,True
19038,IQANK1,1.0091752013110336e-06,False
19041,SPACA5,1.0049636549745766e-06,False
19044,C1QL3,1.0012888031630598e-06,False
19046,TECTB,1.0001191026538942e-06,False
19049,CLRN3,9.995931515961284e-07,True
19050,GRM4,9.97688723640038e-07,True
19052,UGT3A1,9.972387547233193e-07,True
19053,ZNF485,9.969792942008468e-07,False
19054,PRSS55,9.962146363260548e-07,False
19056,SPATA25,9.955133994631568e-07,True
19057,TBX1,9.952697937500771e-07,False
19059,DCLK3,9.944025883533648e-07,False
19065,ZBTB9,9.909292760456271e-07,False
19068,TMEM37,9.8807603073898e-07,True
19072,ADAM29,9.869251200829149e-07,True
19073,ZNF619,9.864867589428311e-07,False
19074,FCRLB,9.862462313386714e-07,False
19077,ACTG2,9.85836553097628e-07,False
19078,HIST1H2AH,9.856844470157696e-07,False
19079,C11orf52,9.836200918105584e-07,False
19081,CATSPER3,9.83341163848087e-07,True
19085,OCM,9.808435124018937e-07,False
19086,CR2,9.803521995027449e-07,True
19087,POLR3K,9.801146717630629e-07,False
19090,ZNF419,9.79026333813673e-07,False
19091,C7orf33,9.78827326730157e-07,False
19095,STBD1,9.777321523233471e-07,True
19098,FAM66E,9.768915577121475e-07,False
19101,ALLC,9.728936679826578e-07,False
19102,C6orf163,9.727452788696074e-07,False
19105,PM20D1,9.703782314876426e-07,False
19109,PAPOLB,9.689110417908125e-07,False
19114,TMEM200B,9.66936683664639e-07,True
19116,SLC17A8,9.638581808283566e-07,True
19117,HAS1,9.635268746884722e-07,True
19118,RAD21L1,9.63066022035187e-07,False
19122,FAM216B,9.597799810583062e-07,False
19124,KLK14,9.593929828104958e-07,False
19131,TRPM5,9.577975127178151e-07,True
19132,C17orf107,9.574061060725785e-07,False
19133,OR2L2,9.559293363683271e-07,True
19134,ASIC5,9.557652216892057e-07,True
19135,PRDM7,9.552022391621072e-07,False
19136,C9orf106,9.551965561781848e-07,False
19138,ADRA2C,9.54770119610818e-07,True
19139,FUT1,9.543083118321253e-07,True
19143,PTGDR2,9.522046619468016e-07,True
19148,AGMAT,9.479375809110096e-07,False
19150,FMOD,9.473524297990358e-07,False
19152,MUC6,9.457546863919746e-07,False
19155,SERINC4,9.440410960027732e-07,True
19157,MOGAT3,9.422476046420128e-07,True
19163,ZNF695,9.389530578636608e-07,False
19168,PRAME,9.369033833794132e-07,False
19172,AANAT,9.339945117709636e-07,False
19175,ERCC6L,9.317918994208132e-07,False
19176,RGSL1,9.317819907265318e-07,True
19180,FAM86C1,9.29791942591118e-07,False
19185,CLDN23,9.261301067677916e-07,True
19195,FAM72B,9.193600383841016e-07,False
19196,KRT24,9.188490208252512e-07,False
19197,ZNF443,9.184368993897176e-07,False
19200,IL31RA,9.173592316271384e-07,True
19201,FAAP24,9.164001568511856e-07,False
19210,CCDC153,9.113872954740738e-07,False
19213,FAM155B,9.100826664747412e-07,True
19217,FAM221B,9.088418185041912e-07,False
19219,FLG,9.070486034267284e-07,False
19220,OVOL3,9.05997840429102e-07,False
19222,C2orf50,9.053383335358556e-07,False
19225,PIGW,9.043863250485508e-07,True
19227,LINC01387,9.029887197858474e-07,False
19228,GPR68,9.029508596141604e-07,True
19233,ASF1B,9.004797179206994e-07,False
19243,PLEKHG4,8.965808582144438e-07,False
19245,LY6G6C,8.954853570941619e-07,False
19248,KCNE3,8.951298957091006e-07,True
19249,CASP5,8.927315950427616e-07,False
19250,ZNF572,8.924377873752164e-07,False
19251,PIWIL3,8.919963555834338e-07,False
19254,DPPA2,8.907183169343822e-07,False
19255,TSPEAR-AS2,8.906950736043749e-07,False
19258,UGT2B17,8.87236166964063e-07,True
19259,INSL5,8.866661914848638e-07,False
19261,S100A3,8.849288234803711e-07,False
19265,ANO9,8.823386693484331e-07,True
19269,FAM186B,8.817100752470161e-07,False
19270,NPHS2,8.815955868030052e-07,False
19272,NEIL3,8.804471383757844e-07,False
19273,SND1-IT1,8.804048145180122e-07,False
19275,MDFIC2,8.79050551566023e-07,False
19280,KISS1R,8.765024459139364e-07,True
19282,HRH4,8.760625368150399e-07,True
19283,MMP1,8.75832421186696e-07,False
19284,SYCE1,8.749953199647068e-07,False
19287,DQX1,8.74144966850022e-07,False
19288,TPPP2,8.740376895996481e-07,False
19289,OR3A3,8.73951922309994e-07,True
19292,PCDHGA7,8.718843332489597e-07,True
19299,FEZF1,8.668405698689737e-07,False
19300,CCDC168,8.663721205303763e-07,False
19304,SCN4A,8.651365662592002e-07,True
19305,PAX9,8.6500971557633e-07,False
19307,TRPA1,8.620193654800926e-07,True
19310,LRRC3,8.614581455776087e-07,True
19311,TRPV2,8.610637594454731e-07,True
19312,FADS6,8.609906904370538e-07,True
19315,CD300LB,8.599622016087373e-07,True
19321,KRTAP13-2,8.570461088702905e-07,False
19323,ZNF174,8.54626629714106e-07,False
19325,RGPD2,8.534585996949452e-07,False
19331,CABP2,8.52292697469879e-07,False
19332,HIST1H2BI,8.518667003509846e-07,False
19334,PRR19,8.513005384698878e-07,False
19336,KRTDAP,8.507547706270105e-07,False
19342,ACTRT3,8.484121313010515e-07,False
19345,CHST5,8.470714526370851e-07,True
19346,LRRC31,8.468509350211108e-07,False
19347,C11orf98,8.464137805295039e-07,False
19352,SERPIND1,8.398209017454283e-07,False
19355,NKX6-1,8.390014634962427e-07,False
19358,MESP2,8.38244030172127e-07,False
19361,LYZL1,8.353531192569179e-07,False
19362,TERT,8.353464931635189e-07,False
19365,TAS2R5,8.344443772231663e-07,True
19366,GOLGA8O,8.342410447912675e-07,False
19369,MAS1,8.332356776257604e-07,True
19372,HK3,8.315494807797977e-07,False
19375,PCDHGA8,8.301044659161029e-07,True
19378,RDH16,8.27310832878163e-07,True
19382,ISM2,8.256751148177778e-07,False
19383,LRRC53,8.255591338193144e-07,True
19384,CLEC5A,8.247099978864088e-07,True
19391,F2,8.221612149140872e-07,False
19395,LRIT3,8.185728373219006e-07,True
19396,SLX1B,8.18301017297973e-07,False
19398,TSPAN2,8.177447350744525e-07,True
19400,GABRP,8.17279934120444e-07,True
19409,GIMAP5,8.138301208114305e-07,True
19416,MYCN,8.105863569908497e-07,False
19419,TBC1D3L,8.081222303723205e-07,False
19421,HIST1H2BJ,8.076506020038627e-07,False
19423,LINC00518,8.07249327835353e-07,False
19425,FAM163A,8.064762968524822e-07,True
19426,NOP9,8.051321428777612e-07,False
19428,SH2D2A,8.041527054034889e-07,False
19429,PCDHGB2,8.031806456378929e-07,True
19433,C1orf220,8.018422654042401e-07,False
19436,SLC22A25,8.009408445812393e-07,True
19438,SAPCD1,8.005571571059787e-07,False
19439,HAO2,8.003335372191208e-07,False
19441,FGF20,7.999156047231857e-07,False
19442,CCDC155,7.986858448234644e-07,True
19443,CBLN1,7.982144116548358e-07,False
19444,SMPDL3B,7.975414293103875e-07,False
19445,C16orf46,7.974416731787072e-07,False
19446,CAVIN3,7.963540104629495e-07,False
19449,C9orf57,7.946577270792078e-07,True
19452,SECTM1,7.939659152418912e-07,True
19457,SCRT1,7.902871226939142e-07,False
19459,TMSB4Y,7.894121905152213e-07,False
19460,CIDEB,7.893380407450181e-07,False
19462,HSFX1,7.875408966032479e-07,False
19467,EMILIN3,7.854062936483705e-07,False
19468,TMPRSS15,7.85386216872213e-07,True
19471,HTRA3,7.833149793463335e-07,False
19472,TAF7L,7.829140779257856e-07,False
19474,MLN,7.815495935842058e-07,True
19483,BATF,7.783273210011947e-07,False
19489,GRPR,7.769440505266157e-07,True
19495,LHX4,7.733000591021075e-07,False
19496,CTAGE1,7.728268896303916e-07,True
19498,C1orf147,7.718475743778131e-07,False
19499,ANKRD20A3,7.716810615628907e-07,False
19500,PCDHA4,7.715684973188008e-07,True
19506,C8orf49,7.694168162829177e-07,True
19511,SLC22A24,7.674759915149653e-07,True
19515,DAND5,7.65737031457568e-07,False
19520,RUNX3,7.634700475368485e-07,False
19523,GALR1,7.615418945074435e-07,True
19525,CCDC172,7.610087336439928e-07,False
19526,NRROS,7.609470421801065e-07,True
19528,ASPG,7.589119894307745e-07,False
19532,OR4D9,7.570662324883832e-07,True
