Number,Gene Name, SCimilarity Attribution Score, Transmembrane Domain?
1,NRXN1,0.009655211099983,True
2,NRXN3,0.0095461243419903,True
3,GRIK2,0.0076446435424075,True
4,CADM2,0.0065877367672718,True
5,GRIN2B,0.0065723988358597,True
6,RBFOX1,0.0063864569140179,False
7,ADGRB3,0.0062567573108856,True
8,XKR4,0.0061909476187181,True
9,KIRREL3,0.0059880672263238,True
10,GABRB2,0.005822773410821,True
11,FRMPD4,0.0056161767584611,False
12,CNTNAP2,0.0055804824476266,True
13,SYT1,0.0055509915889778,True
14,RALYL,0.0053709316673985,False
15,NCAM1,0.005046569737469,True
16,DAB1,0.0049580331021728,False
18,ST6GALNAC5,0.0047431212165239,True
19,MYT1L,0.0043234354827663,False
20,SNAP25,0.0042753990151085,False
21,NEGR1,0.0042412115159285,False
22,OPCML,0.0041876821000349,False
23,GABRG3,0.0041647340597815,True
24,CHRM3,0.0041628608800609,True
25,TENM2,0.0040580600970948,True
26,RYR2,0.0039785823600021,True
27,SNTG1,0.0039689005752721,False
28,ARPP21,0.0038448486456111,False
29,PCLO,0.0038387098136318,False
30,OLFM3,0.0037907273984186,False
31,FGF12,0.0037205033242992,False
32,CNTN5,0.0036070013868576,False
33,RGS7,0.0035801967018048,False
34,KCNC2,0.0035747317115117,True
35,ANKS1B,0.0035521885549392,False
36,CACNA1C,0.0035452381836392,True
37,IL1RAPL1,0.0035372026799035,True
38,SLC4A10,0.0035197003726579,True
39,MGAT4C,0.0035101272687108,True
40,NKAIN2,0.0034823275651174,True
41,KCNJ3,0.0034332786718902,True
42,GRIA1,0.0034263811964594,True
43,PCDH9,0.0034162639670492,True
44,ANK2,0.0033654384978921,False
45,LRRTM4,0.0033398280654451,True
46,CSMD1,0.003339783748995,True
47,SHISA9,0.003332898842109,True
48,NCAM2,0.0033186712392005,True
49,SGCZ,0.0032830814804469,True
50,CSMD3,0.0032541940806263,True
51,SCN2A,0.0032298169402766,True
52,CDH18,0.0032058577170706,True
53,FAM155A,0.0031981926757618,True
54,DLG2,0.003192524043992,False
55,ZNF385D,0.0031740198434257,False
56,EPHA6,0.0031622440799025,True
57,CELF4,0.0031389030368598,False
58,STMN2,0.0031321555536582,False
59,NELL2,0.003109621267986,False
60,ZNF804A,0.0030861772057053,False
61,GRIN2A,0.0030382566945208,True
62,CADPS,0.0030021888882866,False
63,LRRC4C,0.0029767116413382,True
64,GRIA4,0.0029546428364564,True
65,KCNIP4,0.0029518099430641,False
66,RTN1,0.0029050117316502,True
67,PHACTR1,0.0029046424976024,False
68,LSAMP,0.0028884187045709,False
69,FRMD4A,0.0028863337007292,False
70,DCLK1,0.002848217427973,False
71,MAP1B,0.0028357418360094,False
72,NLGN1,0.0028094636685947,True
73,SLC35F1,0.0027732485195522,True
74,NTM,0.0027534149679671,False
75,MTUS2,0.0027362239231165,False
76,GAP43,0.0027169375674441,False
77,RAB3C,0.0026759125623862,False
78,KAZN,0.002661211708891,False
80,MEF2C,0.0026529318690706,False
81,NTRK3,0.0026444946201191,True
82,PCSK2,0.0026114615008325,False
83,RAPGEF4,0.0026081463056439,False
84,GRIA2,0.0025983082771845,True
85,TMEM132B,0.0025952561091439,True
86,GRIN1,0.0025952280255733,True
87,CCSER1,0.0025373126047429,False
88,PDE10A,0.002531257937042,False
89,PLCB1,0.002527969668362,False
90,ROBO2,0.0025191875538374,True
91,LDB2,0.0025187722008933,False
92,UCHL1,0.0025167405630502,False
93,CTNND2,0.0025150550855483,False
94,CHL1,0.002487235311485,True
95,CACNA1A,0.0024758511885385,True
96,DSCAM,0.0024504476406278,True
97,HS6ST3,0.0024465792521628,True
98,AFF3,0.0024459236392672,False
99,CTNNA2,0.0024357913805743,False
100,SYN2,0.0024318416752735,False
101,DLGAP2,0.0024220884409035,False
102,GABBR2,0.00240423473145,True
103,RUNX1T1,0.0023972377348941,False
104,ZNF536,0.0023960395151403,False
105,LRFN5,0.0023869240421932,True
106,KCND2,0.0023280113917671,True
107,SCN3B,0.0023261204871664,True
108,SLC35F3,0.002325514734636,True
109,CAMK2B,0.0023240937526208,False
110,UNC5D,0.002309250499706,True
111,NAV3,0.0023070007840137,False
112,KCNH7,0.0022966434813028,True
113,SLC8A1,0.002294657892709,True
114,FGF14,0.0022783141233639,False
115,DPP10,0.0022686439912992,True
116,ERC2,0.0022686306831582,False
117,UNC13C,0.0022362135489656,False
118,CADPS2,0.0021912561071884,False
119,GABRG2,0.0021797071481159,True
120,GPR158,0.0021696142798412,True
121,LRRC7,0.0021623205079962,False
122,MDGA2,0.0021554105271865,False
123,RIMS2,0.0021396891028878,False
124,NRG3,0.0021345366139887,True
125,PPP2R2B,0.0021201710217564,False
126,PTPRD,0.0020949869546267,True
127,NRGN,0.0020883279189188,False
128,LIMCH1,0.0020715149643087,False
129,LINGO2,0.0020616949333022,True
130,GPM6A,0.0020577467306527,True
131,SYNPR,0.0020438877098088,True
132,GABRA2,0.0020427584926318,True
133,GRID2,0.0020307093424653,True
134,ADGRL3,0.0020273526933908,True
135,PDE1A,0.0020221256588873,False
136,RIMBP2,0.0020132156128115,False
137,PRKCB,0.0020005769488154,False
138,MCTP1,0.0019975748832301,True
139,GRIP1,0.0019937886188878,False
140,ANK3,0.0019824814139669,False
141,SNCA,0.0019626487126588,False
142,PRKG1,0.0019525689392955,False
143,SPOCK1,0.0019520125135369,False
144,KCNQ5,0.0019418052859226,True
145,TMEFF2,0.0019408616990131,True
146,STXBP5L,0.0019325100059362,False
147,ASTN2,0.0019053907681303,True
148,ZFPM2,0.0019008420735088,False
149,ERBB4,0.0019007492108312,True
150,TRPM3,0.0018943571168733,True
151,LY6H,0.0018941811707891,False
152,FAT3,0.0018819913218537,True
153,CHD5,0.0018747035212121,True
154,RBFOX3,0.0018659599855645,False
155,RIMS1,0.0018650144437063,False
156,KCTD16,0.0018502840943676,False
157,GABRB1,0.0018482040478351,True
158,LRP1B,0.0018398879345044,True
159,SCN1A,0.0018387417499444,True
160,KIF5C,0.0018359009331433,False
161,DGKI,0.0018350051215525,False
162,NECAB1,0.0018266538556886,False
163,TANC2,0.0018200787444609,False
164,DNM3,0.0018186954800245,False
165,ANKRD30BL,0.0018161836627584,False
166,CNTN4,0.0018137121336993,False
167,ATP1B1,0.0018062700233228,True
168,DLGAP1,0.0018027119367576,False
170,NRCAM,0.0017910296004481,True
171,MAGI2,0.0017793055158563,False
172,SATB2,0.0017761325672901,False
173,CACNA1B,0.0017734461570435,True
174,FRMD5,0.0017666792289392,True
175,KSR2,0.0017531840843449,False
176,AK5,0.0017518042956378,False
177,CSRNP3,0.0017170689141123,False
179,GRM5,0.0017162332693063,True
180,KCNJ6,0.0017151349755393,True
181,GABRB3,0.0017014540697027,True
182,AHI1,0.0016970729720844,False
183,CACNA2D3,0.0016938796999124,True
184,DCC,0.0016880814691219,True
185,SH3GL2,0.001674107530485,False
186,TCF4,0.0016727608643011,False
187,CACNB2,0.0016695681042204,False
188,VSNL1,0.0016685254378797,False
189,SRRM4,0.0016654250907853,False
190,FLRT2,0.0016613878557779,True
191,TNR,0.001655650607265,False
192,CNTN1,0.0016540271324933,False
193,GUCY1A2,0.0016504783432649,False
194,LRRTM3,0.0016489831776665,True
196,CDH12,0.0016450170831087,True
197,R3HDM1,0.0016328583471684,False
198,DPP6,0.0016224259581738,True
199,CACNG3,0.001619024512276,True
200,SH3GL3,0.0016130601750616,False
201,MAP2,0.001609996056471,False
202,SLC44A5,0.0016095013088371,True
203,ATRNL1,0.0016091620483085,True
204,CALY,0.001608106225648,True
205,CDH8,0.0016006712257542,True
206,GRM1,0.0016001381597649,True
207,DTNA,0.0015933511712615,False
208,ENOX1,0.0015876562718197,False
209,PTPRR,0.0015801298018719,True
210,NBEA,0.0015792175202186,False
211,EFNA5,0.0015704247997611,False
212,SYT14,0.0015690435214245,True
213,CNTNAP5,0.0015659834320036,True
214,TMEM132D,0.001561338630133,True
215,GALNTL6,0.0015607396575539,True
216,UNC5C,0.0015572864914801,True
218,NXPH1,0.001551676145203,False
219,ATP2B2,0.0015410721416818,True
220,PCDH7,0.0015410676891646,True
221,RAPGEF5,0.001532564470231,False
222,CHN1,0.0015295741036736,False
223,ELAVL4,0.0015233498156734,False
224,TMEM59L,0.0015110337619979,True
225,PTPRO,0.0015064616373084,True
226,NTRK2,0.0014965846496356,True
227,SORCS1,0.001495567267437,True
228,JPH4,0.0014940874475531,True
229,TNIK,0.0014922763927513,False
230,DGKB,0.0014903910342793,False
231,PAK5,0.001490369022567,False
232,CA10,0.0014889790807093,False
233,SLC24A2,0.0014887671643023,True
234,NMNAT2,0.0014776897980307,False
235,DYNC1I1,0.0014765947467925,False
236,MAGI1,0.0014752491627795,False
237,PCSK1N,0.0014721102272806,False
238,GAD2,0.001465904001311,False
239,RGS6,0.0014644570281973,False
240,KIAA1217,0.0014563142126258,False
241,SYBU,0.0014558453752912,True
242,SEZ6L,0.0014552168422047,True
243,NEBL,0.0014525645464237,False
244,FHIT,0.0014444552574831,False
245,UNC79,0.0014390672751143,True
246,KHDRBS2,0.0014384710013455,False
247,NOVA1,0.001436654570331,False
248,KCNMA1,0.0014270410553084,True
249,SORBS2,0.0014199711318696,False
250,CACNA1E,0.0014137605964132,True
251,PCDH15,0.001408731400372,True
252,NDRG4,0.0014067337491193,False
253,GRIA3,0.001404429625293,True
254,ARFGEF3,0.0014042230608283,True
255,ASIC2,0.0014039250696743,True
256,FAM135B,0.0013964562468189,False
257,ST6GALNAC3,0.0013923642586398,True
258,PEX5L,0.0013921427305669,False
259,FSTL5,0.0013890412248713,False
260,CAMK4,0.0013821138760926,False
261,EPHA5,0.0013789154318517,True
262,ATP8A2,0.0013758399416797,True
263,ADARB2,0.0013723035210166,False
264,THSD7A,0.0013632116187991,True
265,TRIM9,0.0013620271590999,False
266,FRRS1L,0.0013604447895673,True
267,KALRN,0.0013603353357934,False
268,ROBO1,0.0013591128659135,True
269,MMP16,0.001355890550223,True
270,HECW2,0.0013548032360465,False
271,CDC42BPA,0.0013541698089201,False
272,SYNDIG1,0.0013469890319436,True
273,INPP4B,0.0013435057443425,False
275,SYT16,0.0013358946203102,False
277,ADD2,0.0013283521727216,False
278,RUNDC3B,0.0013281303729248,False
279,ARHGAP44,0.0013275751870693,False
280,NPAS3,0.0013184169162187,False
281,PPFIA2,0.0013168234436928,False
282,PBX1,0.0013130353706965,False
283,SHANK2,0.0013110536528792,False
284,HS3ST4,0.0013105647656919,True
285,RPS6KA2,0.0013094435374481,False
286,RBMS3,0.0013080497747243,False
287,PDE4B,0.0013073635230581,False
288,CAMKV,0.001307060793886,False
289,TENM4,0.0013018621633093,True
290,DMD,0.0013000270536308,False
291,CKB,0.0012992536013088,False
292,RBFOX2,0.0012918951593417,False
293,GALNT17,0.0012829363213768,True
294,SCG2,0.0012805472559014,False
295,GPC6,0.0012732889161903,False
296,PCDH11X,0.0012726080969558,True
297,CDK14,0.001272519238854,False
298,ANO4,0.0012688475716753,True
299,CNKSR2,0.0012680486875111,False
300,STXBP1,0.0012629498117529,False
301,CADM3,0.0012620374256648,True
302,CACNG8,0.0012617084288925,True
303,KIAA1549L,0.0012493753793743,True
304,FRY,0.0012472003462442,False
305,AKAP6,0.0012447446608641,False
306,KCNMB2,0.0012431539041063,True
307,GRAMD1B,0.0012379518358354,True
308,SSBP2,0.0012312494278566,False
309,GABRA1,0.0012305586710583,True
310,GRM7,0.001229623928895,True
311,CACNB4,0.001225862364639,False
313,GRIK1,0.0012235942716427,True
314,CDH13,0.0012213089183007,False
316,LUZP2,0.0012083573036315,False
317,ADCY1,0.0012072463423537,True
318,GPM6B,0.0011965000023324,True
319,CHGA,0.0011949773155737,False
320,ELAVL3,0.001192644750499,False
321,HDAC9,0.0011924839579946,False
322,SGIP1,0.0011915706947766,False
323,CADM1,0.0011911276672469,True
324,DOK5,0.0011904213030535,False
325,DNER,0.0011851150740958,True
326,CDH20,0.0011733230948969,True
327,KCNB2,0.0011688675107817,True
328,MACROD2,0.0011612946764423,False
329,TRHDE,0.0011611929983149,True
330,TAGLN3,0.0011555490372365,False
331,HCN1,0.0011517811280487,True
332,SLIT2,0.001149448449565,False
333,SCG5,0.0011480050883575,False
334,LONRF2,0.0011468078067354,False
335,PREPL,0.0011405160940899,False
336,GALNT13,0.0011398549380942,True
337,TSPAN7,0.0011373094874836,True
338,CELF2,0.0011369928301807,False
339,DCLK2,0.0011361397421803,False
340,SRRM3,0.0011334465381953,False
341,MED12L,0.0011330914551407,False
342,FUT9,0.0011330715528395,True
343,KHDRBS3,0.0011295067164707,False
344,NLGN4X,0.001118732139363,True
345,LHFPL3,0.0011184606868808,True
346,CHSY3,0.0011176065949125,True
347,NETO1,0.0011142243286517,True
348,NR3C2,0.0011120481535698,False
349,ZNF385B,0.0011113634959665,False
350,KCNQ3,0.0011082163443458,True
352,FAIM2,0.0011078421468529,True
353,CELF5,0.0011073581000018,False
354,DNM1,0.0011039065114227,False
355,WASF1,0.0011034333450972,False
356,PLEKHA5,0.0011029337200789,False
357,CLASP2,0.0011002633515585,False
358,BTBD9,0.0010953924725047,False
359,NRSN1,0.0010899585306829,True
361,DOCK4,0.0010731756947032,False
362,PDE4D,0.001073077797168,False
363,PTPRN2,0.0010723972724922,True
364,SAMD12,0.0010723075379084,False
365,CACNA2D1,0.0010720214678335,True
366,DKK3,0.0010713803899178,False
367,SLC1A2,0.0010709613913823,True
368,CLSTN2,0.0010707425950813,True
369,PKP4,0.0010703140138051,False
370,OLFM1,0.0010682071981273,False
371,CACNA1D,0.0010680448610533,True
372,CALN1,0.0010575778861348,True
373,PRKCE,0.0010570805737382,False
374,GALNT18,0.0010570322678266,True
375,TUBB3,0.0010544905260159,False
376,MAP3K5,0.001054302988041,False
377,SYP,0.0010538500920109,True
378,BEX1,0.0010518821105228,False
379,KCTD8,0.0010516886782901,False
380,PPP2R2C,0.0010509328399187,False
382,ARHGEF12,0.0010489742310217,False
383,SYN3,0.0010474296233138,False
384,SV2B,0.0010452999374153,True
385,ZMAT4,0.001044732241854,False
386,DST,0.0010424165308438,False
387,SRCIN1,0.0010411729954206,False
388,GPC5,0.0010407470227199,False
389,TTLL7,0.0010324721623568,False
390,CAMK1D,0.0010309031015941,False
391,PTPRB,0.0010280269192903,True
392,TENM3,0.0010242664497089,True
393,SH3RF3,0.0010237566609395,False
394,JAKMIP2,0.0010148207052425,False
395,FAM189A1,0.0010144771237499,True
397,CDH2,0.0010139370942538,True
398,SYNE1,0.0010131205730302,True
399,TMEM178B,0.001010907133603,True
400,PRR16,0.0010087440240333,False
401,ATP8A1,0.0010086564649825,True
402,ATXN1,0.0010069284575097,False
403,NEFL,0.0010065609672295,False
404,TSPAN5,0.0010064169085258,True
405,GRID1,0.0010033245982981,True
406,ELAVL2,0.0009978509347795,False
407,PRKAR2B,0.0009965547785911,False
408,KCNH5,0.0009913898619532,True
409,PRICKLE2,0.0009911148412741,False
410,CAMK2N1,0.000990761760876,False
411,PTK2,0.0009871061628042,False
412,GAS7,0.0009868092798138,False
413,BICDL1,0.0009849675109219,False
414,MYRIP,0.0009847210017591,False
415,SLIT3,0.0009838725079122,False
416,CHST11,0.0009820584072666,True
417,TLN2,0.0009815458667318,False
418,DNAJC6,0.0009813327767159,False
419,ERC1,0.0009739582032687,False
420,BASP1,0.0009711428085854,False
421,SOBP,0.000969944477989,False
422,SPTBN4,0.0009657195839257,False
423,FMN2,0.0009650349109969,False
424,HECW1,0.0009617096956113,False
425,PTPN5,0.0009612774160343,True
426,PLPPR4,0.0009605954244864,True
427,DOCK3,0.0009597043590442,False
428,EDIL3,0.0009595745677351,False
429,PCP4,0.0009590476838124,False
430,ZNF804B,0.0009578942757241,False
431,NHS,0.0009572938092361,False
432,NYAP2,0.0009554838004844,False
433,RPH3A,0.0009551303542562,False
434,CCK,0.0009526609415881,False
435,AUTS2,0.0009520254306558,False
436,MYO5A,0.0009462712435358,False
437,APLP1,0.0009459285079871,True
438,MAPK10,0.0009435614730737,False
439,HTR1E,0.0009403659822339,True
440,CLVS1,0.0009361444137807,False
441,CDH10,0.0009333811659458,True
442,ATP2B1,0.0009333638958356,True
443,PTPRT,0.0009326395419482,True
444,REEP1,0.0009317310091683,True
445,CACNG2,0.0009294852996409,True
446,ANO3,0.0009285864098149,True
447,IL1RAPL2,0.000927111748328,True
448,SPOCK3,0.0009250076434297,False
449,SERPINI1,0.000923070318265,False
450,NRG1,0.0009218714757488,True
451,TIAM1,0.0009215762600022,False
452,CHGB,0.0009180891451194,False
453,GPHN,0.0009178184631411,False
454,FBXW7,0.0009164977388458,False
455,MAP1LC3A,0.0009151770259291,False
456,ARL15,0.0009145182234027,False
457,CAMK2A,0.000913517342847,False
458,SNAP91,0.00091321531909,False
459,TUSC3,0.0009127996198243,True
460,GFOD1,0.000912617463101,False
461,STOX2,0.000909196556173,False
462,SRGAP3,0.0009086916899036,False
463,EPHA4,0.0009032255521093,True
464,CSMD2,0.0009027232680464,True
465,TMTC1,0.0009003452525478,True
466,INA,0.0008998675375692,False
467,PTCHD4,0.0008979242838493,True
468,CUX2,0.0008969263374929,False
469,MAPT,0.0008947860196939,False
470,OXR1,0.0008917597188265,False
471,HSPA12A,0.0008907606711142,False
472,DSCAML1,0.0008891482828495,True
473,AGBL4,0.0008877100367641,False
474,MICU3,0.0008876432888927,True
475,PAK3,0.0008862548088089,False
477,SHISA6,0.0008838559777758,True
478,TLL1,0.0008836882184724,False
479,ADCY2,0.0008829616622191,True
480,FXYD7,0.0008803795944335,True
481,PPM1E,0.0008797972522994,False
482,SLC2A13,0.0008779174080461,True
483,SPARCL1,0.0008740968887922,False
485,ADAM22,0.0008719843964462,True
486,APBA1,0.0008658407137844,False
487,RIPOR2,0.0008656015273826,False
488,SGCD,0.0008630218724925,True
489,PDE1C,0.0008617660311949,False
490,KCNMB4,0.000860321782064,True
491,PID1,0.0008555815105229,False
492,TMTC2,0.0008553754147499,True
493,GAD1,0.0008545285915792,False
494,LMO3,0.0008544213606849,False
495,TUBB2A,0.0008509945898635,False
496,STMN4,0.0008497881702074,False
497,GRIK3,0.0008497173779874,True
498,RASAL2,0.0008473226310155,False
499,MYH10,0.000846850551096,False
500,NALCN,0.0008451482666586,True
501,PPP1R12B,0.0008448747154943,False
502,EEF1A2,0.0008438834607567,False
503,SCN3A,0.0008428414697331,True
504,CNRIP1,0.0008409773405492,False
505,CLU,0.0008391062248373,False
506,PLCL1,0.00083244216428,False
507,PPP1R9A,0.0008318042190149,False
508,FAM153B,0.0008304439116935,False
509,RORA,0.000829529117391,False
510,SYT4,0.0008257665403039,True
511,NXPH2,0.0008255024772416,False
512,PTPRG,0.0008245360082733,True
513,PLCXD3,0.0008243772127601,False
514,CPNE4,0.000824265981315,False
515,XYLT1,0.0008229433922674,True
516,BMPER,0.0008210490629692,False
517,UNC80,0.0008187348288374,True
518,CLVS2,0.0008140179341131,False
519,STMN1,0.0008112557482457,False
520,DPYSL2,0.0008104746572069,False
521,HMGCLL1,0.0008098964016911,False
522,NNAT,0.0008094976308112,False
523,TMEM178A,0.0008090991214349,True
524,SPHKAP,0.0008074101734998,False
525,FBXL17,0.0008060148232746,False
527,RCAN2,0.0008031674542586,False
528,FUT8,0.0008027202585845,True
529,PHYHIPL,0.0007994202248559,False
531,PTPRZ1,0.0007947121860153,True
532,ASTN1,0.0007940537316978,True
534,RASGEF1B,0.0007924273319143,False
535,KLHL32,0.0007919974562579,False
536,BRINP2,0.0007905923449173,False
537,BMPR2,0.000789968383656,True
538,PDZRN4,0.0007898907285288,False
539,CPE,0.0007880853509569,False
540,PHYHIP,0.0007860643810253,False
541,MACF1,0.0007839488280179,False
542,MYCBP2,0.0007814123564633,False
543,CCDC85A,0.0007800748468063,False
544,BRINP3,0.0007784611085333,False
545,L1CAM,0.0007776285095268,True
546,CABP1,0.000777598014501,False
547,NEDD4L,0.0007752585318941,False
548,VSTM2L,0.0007744387868057,False
549,KIF21A,0.0007738113494837,False
550,COL25A1,0.0007733922248837,True
551,ESRRG,0.0007730751567423,False
552,ADAM23,0.0007703748797048,True
553,FNBP1L,0.0007701589088301,False
555,SOX5,0.0007677551720652,False
556,ZEB2,0.0007662941917541,False
557,ADGRL2,0.0007656881361909,True
558,PTPRM,0.0007651584754651,True
559,ARHGAP20,0.0007648374080806,False
561,KCNH1,0.0007613984803192,True
562,MEIS2,0.0007613938627586,False
563,LDLRAD4,0.0007613586337445,True
564,BCL11A,0.0007612903055144,False
565,ST8SIA3,0.0007606755540869,True
566,PCNX2,0.0007595258374318,True
567,FMNL2,0.000759023868859,False
568,BRINP1,0.0007588247728394,False
569,SETBP1,0.0007584767253173,False
570,PTPRS,0.0007573721967257,True
571,R3HDM2,0.0007567028611467,False
572,SYN1,0.0007552602937904,False
573,KCTD1,0.0007532438353952,False
574,ATL1,0.0007526993255361,True
575,MSRA,0.0007524610119694,False
576,YWHAH,0.0007517486334341,False
577,DOK6,0.0007512091672704,False
578,GNAO1,0.0007480225791099,False
579,THRB,0.0007479723179965,False
581,KLHL29,0.0007465532654779,False
582,CAMTA1,0.0007461832451485,False
583,XKR6,0.0007452420133418,True
584,TTC9B,0.0007448834196429,False
585,NAV2,0.0007439731071855,False
586,SCN9A,0.0007424769935371,True
587,RNF165,0.000738228247254,False
588,CRMP1,0.0007378229738252,False
589,RAB3A,0.0007367339983107,False
590,TMEM108,0.0007357150819168,True
591,ASXL3,0.0007356508918517,False
592,MYO16,0.0007325995248005,False
593,AKT3,0.0007324983994656,False
594,NELL1,0.0007323734677716,False
595,INPP5F,0.0007306478115763,False
596,PLCB4,0.000730064864892,False
597,NREP,0.00072975453272,False
598,TRAF3,0.0007288464337308,False
600,SORBS1,0.0007285997468221,False
601,CCDC88A,0.0007282927872456,False
602,OSBPL6,0.00072821878709,False
603,KCNB1,0.0007265949921099,True
604,ICA1,0.0007255085193816,False
605,RGS4,0.000725127656803,False
606,SCD5,0.0007241859843795,True
607,CTDSPL,0.0007238104187286,False
608,DGKG,0.0007235585729362,False
609,FHOD3,0.0007229698487367,False
610,VWC2L,0.0007227852465475,False
611,YWHAG,0.0007223432806547,False
612,PACS1,0.0007207017889026,False
613,VSTM2A,0.0007202984196051,False
614,ARHGEF4,0.0007182546959608,False
615,PKIA,0.0007180935451499,False
616,FMN1,0.0007159649548178,False
617,ENC1,0.000715876229379,False
618,ARHGAP26,0.000714059591623,False
620,HOMER1,0.0007122303476305,False
621,RASGEF1C,0.0007116895685055,False
622,ST8SIA1,0.0007108895435934,True
623,PPP3CA,0.0007104597582799,False
624,BCL11B,0.0007103402119895,False
625,RAB6B,0.0007096189909174,False
626,ARNT2,0.0007091127692552,False
627,STAU2,0.0007089421795353,False
628,KIF1A,0.0007082394120392,False
629,TOX,0.0007078144244894,False
630,KIF5A,0.0007075286450541,False
631,OSBP2,0.0007065341964464,False
632,NRXN2,0.0007061010544958,True
633,GABRA4,0.000706056291973,True
634,TENM1,0.0007060485592921,True
635,GRM8,0.0007059029305534,True
636,EML5,0.000704568086473,False
637,RIT2,0.0007030869210419,False
639,MLLT11,0.0006998864791106,False
640,SEZ6L2,0.0006974851854069,True
641,SUSD4,0.0006969757747793,True
642,GALNT14,0.0006958299162091,True
643,FSTL4,0.0006955485291167,False
644,NDST3,0.0006954537976255,True
645,PLXNA4,0.0006932776131415,True
646,MBOAT2,0.0006929735371834,True
648,NEFM,0.0006914592960396,False
649,RYR3,0.0006902528091724,True
650,THY1,0.0006888246979382,False
651,ELMO1,0.0006873824135245,False
652,TMEM232,0.0006872288535799,True
653,STARD13,0.0006868749838678,False
654,SLC9A9,0.0006854619900191,True
655,EPHA7,0.0006854359127691,True
656,DPY19L2,0.0006853963971194,True
657,KIF1B,0.0006853684314386,False
658,PHACTR3,0.0006834924238731,False
659,ATCAY,0.0006817284827381,False
660,NTNG1,0.0006815895320807,False
661,SPIRE1,0.0006785429807768,False
662,TMOD2,0.0006782617373919,False
663,IDS,0.0006782297995287,False
664,ALK,0.0006774381022147,True
665,KCNT1,0.0006770088345662,True
666,SIPA1L2,0.0006761878421374,False
667,FAM171B,0.0006689585449042,True
668,CPEB3,0.000668325067062,False
669,PODXL2,0.0006682921014609,True
670,ATP9A,0.0006679064577803,True
671,HIVEP3,0.0006678198317221,False
672,MAP7,0.0006646301374547,False
673,BACH2,0.000663648033754,False
674,FOCAD,0.0006636055329097,True
675,SLITRK5,0.0006616496640744,True
676,MPPED2,0.0006609603757575,False
677,NEURL1,0.000660818790356,False
678,BAALC,0.0006565730655386,False
679,SULT4A1,0.0006556406806466,False
680,SORCS3,0.0006548084297721,True
682,MICAL3,0.000652548053385,False
683,SHC3,0.0006505090212239,False
684,TMEM130,0.0006494299202375,True
685,AGAP1,0.0006491711684193,False
686,NF1,0.0006489001699642,False
687,RALGPS2,0.0006462057586475,False
688,C1orf21,0.0006439352488553,False
689,HIVEP2,0.0006425215552391,False
690,CNTN3,0.0006420974013441,False
691,CEND1,0.0006416799018207,True
692,WWOX,0.0006411376273615,False
693,JAZF1,0.0006402295304747,False
694,CERS6,0.0006388525852565,True
696,NPTN,0.0006357202911164,True
697,FYN,0.0006352930479137,False
698,SYNPO2,0.0006348314048934,False
699,GRM3,0.0006346592864399,True
700,PPM1L,0.0006344403356513,True
701,FGF9,0.0006342130419774,False
702,CHD9,0.000634020629238,False
703,AFF2,0.0006338375682889,False
704,ACACA,0.0006336910464951,False
705,DAAM1,0.0006334364068817,False
706,APBA2,0.0006332367075158,False
707,ANKRD28,0.0006331530752157,False
708,KIF3A,0.0006329992924995,False
709,GLS,0.0006329863899832,False
710,PDE8B,0.0006327732426145,False
711,PNMA2,0.0006321103081737,False
712,FAM171A1,0.0006320182469784,True
713,NKAIN3,0.0006319484523683,True
714,FCHSD2,0.0006310488717116,False
715,TRPS1,0.0006305640604104,False
716,TSC22D1,0.0006303141618487,False
717,MYO6,0.0006296717592448,False
718,EPHA3,0.0006290141587629,True
719,CDKL5,0.0006286198522896,False
720,DAPK1,0.0006280477439423,False
721,RELN,0.0006278498923365,False
722,SGSM1,0.0006277411922201,False
723,NUDT3,0.0006269120718221,False
724,GARNL3,0.000626773457861,False
725,GPR22,0.0006255476299527,True
726,TSHZ2,0.0006253447006926,False
727,PDZRN3,0.000622387533419,False
728,CDH9,0.000622017040366,True
730,SYT7,0.000621811590797,True
731,RAB26,0.0006206366669528,False
732,SIK3,0.0006191704732785,False
733,SDK1,0.0006184941279552,True
734,DLG1,0.0006175372046829,False
735,LARGE1,0.0006173657060946,True
736,APP,0.000616015261168,True
737,NAALAD2,0.0006148097695092,True
738,CRYM,0.0006145531874339,False
739,TNKS,0.0006142441997782,False
740,DENND5B,0.000613768613763,True
741,CCDC3,0.0006120202745494,False
742,MBD5,0.0006119471475666,False
743,GMDS,0.0006111724368453,False
744,ANO5,0.0006109437041559,True
745,UBE2E2,0.0006106049078514,False
746,ALCAM,0.000609670265325,True
747,TNRC6A,0.0006081343194298,False
748,MLLT3,0.0006072016201222,False
749,SNRPN,0.0006068686762444,False
750,MPPED1,0.0006061330233689,False
751,NAV1,0.0006060994059707,False
753,STXBP5,0.0006047741673292,False
754,SV2A,0.0006042956611992,True
755,ZEB1,0.0006040398413996,False
756,MARK1,0.0006035452050185,False
757,CAP2,0.0006034805579207,False
758,ZBTB18,0.0006024255685989,False
759,JMJD1C,0.0006023827883795,False
760,SLIT1,0.0006012754179706,False
761,C8orf34,0.0006010173839937,False
762,MAML2,0.0006007765144342,False
763,AFDN,0.0005996983117254,False
764,SCN8A,0.0005993073378188,True
765,SVOP,0.0005990541388918,True
766,GDI1,0.0005984395083815,False
767,MCF2L2,0.0005951899202117,False
768,SH3BGRL2,0.000595053619362,False
769,PAK1,0.0005950428688706,False
770,RANBP17,0.0005945046591222,False
