Number,Gene Name, SCimilarity Attribution Score, Transmembrane Domain?
11515,CPTP,1.8940220553857653e-05,False
11516,NADK,1.891073191038273e-05,False
11517,THBS2,1.890858135098657e-05,False
11518,MTBP,1.8903039151765334e-05,False
11519,NYNRIN,1.889982827084065e-05,True
11520,CCNF,1.8895023098529475e-05,False
11521,VEPH1,1.889269349987857e-05,False
11522,CRYZ,1.888981717296153e-05,False
11523,IFIT1,1.8889539864854056e-05,False
11524,VPS37C,1.88874008486547e-05,False
11525,BCL2A1,1.888639776419773e-05,False
11526,PLPP3,1.8881652317614327e-05,True
11527,NBEAL2,1.887902283152765e-05,False
11528,REEP4,1.887875950315775e-05,True
11529,ZNF169,1.887733994753954e-05,False
11530,ZNF347,1.8871049809939094e-05,False
11532,KARS,1.885973153752215e-05,False
11533,KLF16,1.8859460521284132e-05,False
11534,FAM220A,1.885714246869554e-05,False
11535,ATL3,1.885633818246376e-05,True
11536,ZGLP1,1.884940522441145e-05,False
11537,LINC00299,1.88399803375851e-05,False
11538,IL15,1.8838658090399915e-05,False
11539,COL4A4,1.8829607302533154e-05,False
11540,TRIM62,1.881338801033476e-05,False
11542,ADPRHL1,1.8786346805961207e-05,False
11543,RELL2,1.8784050235428727e-05,True
11545,RP2,1.877057163454191e-05,False
11546,LTB,1.876968143416732e-05,True
11547,AKT1S1,1.87646238744471e-05,False
11548,TRMT10A,1.875585997636933e-05,False
11549,SHROOM2,1.8739938416732377e-05,False
11551,SLC6A17,1.8731033400100032e-05,True
11552,MALRD1,1.873086636015572e-05,True
11553,ABCA9,1.872815999376829e-05,True
11555,ITPKC,1.8726782798776232e-05,False
11556,PTCD1,1.8726764977624665e-05,False
11557,ZNF329,1.8722334011912023e-05,False
11558,MFSD2A,1.871082544916622e-05,True
11559,SH3BP1,1.870918247522204e-05,False
11561,MYOM2,1.868499267460198e-05,False
11563,AURKA,1.8678968674621845e-05,False
11564,TDRD10,1.8677115245896415e-05,False
11566,SPOUT1,1.866032805362044e-05,False
11567,TMEM214,1.8650319048550308e-05,True
11568,ALG9,1.8643476330403568e-05,True
11569,PLS1,1.86376910406744e-05,False
11570,MTAP,1.8633307546668555e-05,False
11571,CDR2L,1.863045229230857e-05,False
11573,MAOB,1.860649904888421e-05,True
11574,SLC35A4,1.86054505588826e-05,True
11575,ZNF286A,1.860456015362454e-05,False
11576,GRIK4,1.8596959268780965e-05,True
11577,ZIC2,1.859064346242944e-05,False
11578,VILL,1.8587678048947887e-05,False
11579,RRP8,1.8585511175449692e-05,False
11580,PINLYP,1.8585029779275155e-05,False
11582,CNGA1,1.857636192703042e-05,True
11583,INTS5,1.857197828800723e-05,True
11584,SPN,1.856400508938848e-05,False
11586,PVALB,1.855083888630848e-05,False
11587,STS,1.854206888257559e-05,True
11588,TFCP2L1,1.853872868592676e-05,False
11590,VIPR1,1.853112178276348e-05,True
11591,ZNF865,1.852635391290244e-05,False
11592,ABCA10,1.8523302019261693e-05,True
11593,UTS2,1.852090816069456e-05,False
11594,ZNF81,1.8514811028815e-05,False
11595,GLIPR2,1.851271845924181e-05,False
11597,PATL2,1.8496696420802283e-05,False
11598,GUCD1,1.8493907597047976e-05,False
11600,THAP10,1.849120004571023e-05,False
11601,AP1S3,1.8488618358926563e-05,False
11602,DEPDC1B,1.846730707468635e-05,False
11603,DPYS,1.8462663486235205e-05,False
11604,COL27A1,1.8458820279732395e-05,False
11605,METTL25,1.845835683529935e-05,False
11606,RASGEF1A,1.8456308758659767e-05,False
11607,NAALADL1,1.8455133262168003e-05,True
11608,TTC31,1.84542586509906e-05,False
11609,ZNF574,1.844825646720476e-05,False
11610,SLC35A2,1.842331938422256e-05,True
11611,DNAH9,1.842270223382612e-05,False
11612,COL5A2,1.841949125926041e-05,False
11613,ZNF335,1.841245926870616e-05,False
11614,NUDT7,1.8410750608300807e-05,False
11615,PEX7,1.840098716139032e-05,False
11616,ARRDC4,1.8394953719979226e-05,False
11617,IL10,1.836498028699922e-05,False
11618,FBXO2,1.83579143837274e-05,False
11619,GOLPH3L,1.835234282850837e-05,False
11620,RNF103,1.835214561664449e-05,True
11621,BAIAP3,1.834908743635031e-05,False
11622,MOG,1.8345262760766245e-05,True
11623,CASP4,1.833205672995546e-05,False
11624,ANTXR2,1.8329498650882603e-05,True
11625,MON1A,1.830916472948447e-05,False
11626,AFG1L,1.8295640768401165e-05,False
11627,TCEANC2,1.8292067358881792e-05,False
11628,NEFH,1.8287014467647183e-05,False
11630,CMYA5,1.8283435153545387e-05,False
11631,CPT1A,1.8280755570667807e-05,True
11633,PEBP4,1.827664828223013e-05,False
11634,ZBP1,1.8252621630452165e-05,False
11635,APEH,1.8252071379933025e-05,False
11636,GEMIN5,1.823683116846776e-05,False
11637,KCNN1,1.8231455817821237e-05,True
11638,CYB5D1,1.822925615129642e-05,False
11639,CDCA4,1.8225416021993523e-05,False
11640,EDN1,1.8225186636515717e-05,False
11641,WDR92,1.8220026746702345e-05,False
11642,ZNF280B,1.821551949689234e-05,False
11643,DDX51,1.82146138761961e-05,False
11644,CRAT,1.8213493137490105e-05,False
11646,TATDN2,1.820942011085379e-05,False
11647,MAN2A2,1.8209383505681084e-05,True
11648,NFS1,1.8196091427105717e-05,False
11649,C5orf51,1.817936327660412e-05,False
11651,CAPS2,1.8170186035828456e-05,False
11652,DNAJC27,1.8165642895865877e-05,False
11653,MFGE8,1.8163672756235657e-05,False
11654,TMBIM1,1.816165176172936e-05,True
11655,LNX2,1.8161108152842057e-05,False
11656,PIDD1,1.816024378881762e-05,False
11657,ELMO2,1.8144660963654747e-05,False
11658,RTKN,1.814318782019946e-05,False
11659,DNAAF5,1.813592425197863e-05,False
11660,CDC25B,1.813521549777383e-05,False
11661,UBR7,1.813479157810109e-05,False
11662,KCTD9,1.812606890262354e-05,False
11663,PRRT3,1.811895026615038e-05,True
11664,ZMYND15,1.8114255064157024e-05,False
11665,ACCS,1.8112357088390577e-05,False
11666,POLR2J2,1.8090291563315952e-05,False
11667,KIAA0355,1.808404307929924e-05,False
11668,SLC19A2,1.8078547758627683e-05,True
11669,HSF4,1.8069350028747543e-05,False
11670,AMMECR1L,1.805798590915637e-05,False
11671,SMIM5,1.805540368529725e-05,True
11672,TMEM143,1.8044231646058945e-05,True
11673,PLGLB1,1.8041255707497903e-05,False
11674,MUC3A,1.80389141804349e-05,True
11675,TMEM42,1.803386463664649e-05,True
11677,ANGPT1,1.801120925431514e-05,False
11678,CNGB1,1.8008600252965738e-05,True
11680,TAF1C,1.8002634047672182e-05,False
11681,ZNF571,1.8001106925390782e-05,False
11686,FHL2,1.7984725670355507e-05,False
11687,PRSS27,1.798368445471943e-05,False
11688,SELENBP1,1.7983640938037365e-05,False
11689,MYB,1.798173266653621e-05,False
11690,DUS3L,1.7951560260063133e-05,False
11691,SHISA8,1.7945450175872683e-05,True
11692,FBXO16,1.7942251975190508e-05,False
11693,TKFC,1.7930308564716217e-05,False
11694,HFM1,1.7928039855996533e-05,False
11695,MTX3,1.7924000791003723e-05,False
11696,PRRX1,1.791861662398147e-05,False
11697,PLEKHG3,1.791675263939252e-05,False
11698,GPN2,1.791548445364477e-05,False
11700,EGFL6,1.7899966604456655e-05,False
11701,INO80B,1.789782145859455e-05,False
11704,ZNF610,1.7891641911384736e-05,False
11707,TMEM191C,1.788139973994091e-05,True
11708,XRCC2,1.7879525218932476e-05,False
11709,MAPK12,1.787541727734692e-05,False
11710,PARD6B,1.7863203737716068e-05,False
11711,PKDCC,1.784412998573613e-05,False
11713,S100A10,1.783806442193914e-05,False
11714,TOE1,1.783348872688139e-05,False
11715,CDCP1,1.7831297872460604e-05,True
11716,CMTR1,1.7823139460886956e-05,False
11718,SLC24A1,1.7814276367859884e-05,True
11719,PHLDB3,1.7807920569001793e-05,False
11721,GPR89B,1.780428946457537e-05,True
11722,RAB3D,1.78032568956224e-05,False
11723,TRIM11,1.780147839269597e-05,False
11724,TRIP6,1.779588840587072e-05,False
11726,SLAMF8,1.7791289567264968e-05,True
11727,SPATA20,1.7780030241977782e-05,False
11728,ZNF440,1.7779297195488207e-05,False
11729,NMB,1.7778589423761076e-05,False
11730,SLC22A18,1.7776022423274128e-05,True
11731,MPZ,1.7773182908368394e-05,True
11732,SHC4,1.7767806994460603e-05,False
11733,PRRG4,1.7766776449506004e-05,True
11734,LEAP2,1.776302699986632e-05,False
11735,CTNS,1.7754083279858575e-05,True
11736,SPRN,1.7753878337577303e-05,False
11737,ATP10B,1.7753341089405277e-05,True
11738,PRDM15,1.7747655094757867e-05,False
11739,RGS14,1.7731060113479763e-05,False
11740,ZDHHC22,1.7717357374786987e-05,True
11742,BPNT1,1.768668561043017e-05,False
11743,TBC1D10A,1.768605840874925e-05,False
11744,RGPD5,1.7674599183606947e-05,False
11745,MYADM,1.7673814419819078e-05,True
11746,SLC35E4,1.7672760191211503e-05,True
11747,GCG,1.7672512482758304e-05,False
11748,PCTP,1.7671265301775212e-05,False
11749,ASB6,1.7667311219273167e-05,False
11750,CEP152,1.7663355457263562e-05,False
11751,TNNI1,1.7659312502714852e-05,False
11752,HERC6,1.7658119301216386e-05,False
11753,SMIM11A,1.7649316427051628e-05,True
11754,ADAMTS6,1.763997318283965e-05,False
11755,ADCK1,1.76341129021228e-05,False
11756,SYNE3,1.762828753363573e-05,True
11757,PRKG2,1.7625749960123583e-05,False
11758,TMEM176A,1.7618903278545687e-05,True
11759,VAMP1,1.7614682191868504e-05,True
11760,SMIM10L2A,1.7597958461847762e-05,False
11761,KCTD18,1.7594824399954316e-05,False
11763,ZCCHC4,1.7572606040555075e-05,False
11764,WDR4,1.7572518389476792e-05,False
11765,ATP2A3,1.757187586066763e-05,True
11766,CCDC58,1.7567132973275884e-05,False
11767,FKBP10,1.7557818256117822e-05,False
11768,ACSF2,1.7554294428067418e-05,False
11769,PTPN6,1.754768477485969e-05,False
11770,PDE6A,1.7540432380748357e-05,False
11771,NEDD1,1.753239388650731e-05,False
11772,KIF27,1.7522447999524145e-05,False
11773,GRHL1,1.7522360039763993e-05,False
11774,DNHD1,1.752111706057761e-05,False
11775,CLUL1,1.751492456413905e-05,False
11776,PTCD2,1.7512502793890684e-05,False
11777,TBC1D31,1.7510410473653365e-05,False
11778,POLH,1.7508894585949547e-05,False
11779,RITA1,1.7499926988518704e-05,False
11780,AARS2,1.7499485577017563e-05,False
11781,KIAA0753,1.749351645833592e-05,False
11782,NCMAP,1.7484329089129978e-05,True
11783,ZNF316,1.748237024636973e-05,False
11784,ZKSCAN2,1.7473211185154332e-05,False
11785,HHAT,1.7471347513192413e-05,True
11786,MCM3,1.746822318704283e-05,False
11787,VCAM1,1.7458556778679627e-05,True
11788,ATOH8,1.745167796706714e-05,False
11789,SUV39H2,1.7446882062859604e-05,False
11791,MDP1,1.744154449466107e-05,False
11792,OMD,1.741381605256243e-05,False
11793,SLC25A20,1.741006345653124e-05,True
11794,CAPS,1.740394055096572e-05,False
11795,C5orf63,1.740178770324429e-05,False
11796,MINDY1,1.7397055651866222e-05,False
11797,FMO5,1.739357082371108e-05,True
11798,QSOX2,1.7390045645737035e-05,True
11799,SFT2D3,1.7381146097792543e-05,True
11800,C15orf41,1.7374303252445155e-05,False
11801,KCNF1,1.7371840445239177e-05,True
11804,HS3ST3B1,1.7365110288603134e-05,True
11805,THEM6,1.7357338941340716e-05,False
11807,PNPLA2,1.735201605978149e-05,True
11808,DUSP15,1.7350188519316804e-05,False
11809,XKR7,1.7349460947415985e-05,True
11810,CRTAC1,1.734488631785688e-05,False
11812,DRAM1,1.7343391314786936e-05,True
11815,FAM45A,1.732564925606873e-05,False
11816,L3MBTL1,1.7322284245349285e-05,False
11817,GDPD3,1.7320974985303003e-05,True
11818,DNAH10,1.7302375882973206e-05,False
11819,MIEF2,1.729850307446068e-05,True
11820,TSPAN11,1.7295442032058796e-05,True
11821,TEX22,1.7284501059838293e-05,False
11822,CHRM2,1.728024403401639e-05,True
11823,CTC1,1.726992244134186e-05,False
11824,CKMT1A,1.726223705885986e-05,False
11825,TP53I13,1.7250184271254277e-05,True
11826,FAM178B,1.724698436681956e-05,False
11827,ADCK5,1.7234703968957307e-05,True
11828,PLCH2,1.72285158266755e-05,False
11829,ATAD3B,1.7226908478372046e-05,False
11830,TC2N,1.7222250544684306e-05,False
11831,SLC46A1,1.721689464016604e-05,True
11832,ITGA7,1.7209486118126856e-05,True
11833,TMEM150A,1.720726205757657e-05,True
11834,CLUH,1.720457176206093e-05,False
11835,TRMT61A,1.718578295620633e-05,False
11837,MET,1.715339768877602e-05,False
11839,NOMO2,1.7145616522333083e-05,True
11840,KIF4A,1.7142600966158273e-05,False
11841,C8orf59,1.713857831902988e-05,False
11842,C6orf47,1.713791506102635e-05,False
11843,LRRC8C,1.7136760916096367e-05,True
11844,PPIL6,1.7134256329480037e-05,False
11845,BRPF1,1.712852004033976e-05,False
11846,BTNL9,1.712499764325722e-05,True
11847,IGFBP3,1.712268092432438e-05,False
11848,PDP2,1.712078008229594e-05,False
11849,ERBB3,1.7117871272737367e-05,True
11850,ATP13A4,1.71114982455857e-05,True
11851,LXN,1.710932438515855e-05,False
11852,BTBD17,1.7104291922427872e-05,False
11854,DLGAP5,1.708949340751509e-05,False
11855,TAZ,1.7087955717729607e-05,True
11856,RAMP3,1.70828655704207e-05,True
11857,RD3L,1.7081815932464593e-05,False
11858,RTN4RL1,1.7079323817861255e-05,False
11859,OPN3,1.7078717976386062e-05,True
11861,KIAA0040,1.7067898284424208e-05,True
11863,LZTS3,1.7060336300015795e-05,False
11864,IQCC,1.7055362928205414e-05,False
11865,FSIP2,1.704783490073288e-05,False
11866,COL26A1,1.7045714614811607e-05,False
11867,ATAD3A,1.704282377304458e-05,True
11868,TMEM229B,1.704036021366536e-05,True
11869,PCDHGB6,1.7030351430084097e-05,True
11872,ACADS,1.7015437402279197e-05,False
11873,HTATIP2,1.6994373047869942e-05,False
11874,MEPCE,1.699328586786105e-05,False
11875,RAVER2,1.699276487281709e-05,False
11876,KIAA1468,1.698196540704457e-05,False
11877,SNAI2,1.6965958976344817e-05,False
11878,C1orf194,1.6957787793599324e-05,False
11879,TSKU,1.6956279906720372e-05,False
11880,ELOVL1,1.693948500760226e-05,True
11881,PSTPIP1,1.693196318144807e-05,False
11882,MFAP2,1.6927049253209217e-05,False
11883,BYSL,1.6914758334580157e-05,False
11885,MACC1,1.690568681859879e-05,False
11886,JRK,1.6902777716199138e-05,False
11887,LTB4R,1.688998794386092e-05,True
11888,NUPL2,1.6884476900879396e-05,False
11889,ZNF630,1.688315297675516e-05,False
11890,MICALL1,1.688048571003273e-05,False
11891,CNDP1,1.6879501587287657e-05,False
11892,TGIF1,1.6872334500406337e-05,False
11893,SPIN3,1.6867714232858593e-05,False
11894,ACACB,1.6861201374037735e-05,False
11896,PLPP4,1.6851323672909e-05,True
11898,ZNF365,1.684720178039344e-05,False
11899,PCYOX1L,1.6838067904788353e-05,False
11900,ERICH5,1.6828088091299414e-05,False
11901,CEP170B,1.6818121576662207e-05,False
11903,MXD3,1.68100217836671e-05,False
11905,USP30,1.6802497027042e-05,True
11906,SLC16A4,1.680123815625153e-05,True
11907,TAF4,1.6793273645317367e-05,False
11908,DIAPH2-AS1,1.678890437627321e-05,False
11909,BAIAP2L2,1.678094475965121e-05,False
11911,GLS2,1.676822536248744e-05,False
11912,ZC3H10,1.6762700765325152e-05,False
11913,NOMO1,1.676178641807503e-05,True
11914,TPH1,1.6759591276752935e-05,False
11915,MOV10L1,1.6753857526704956e-05,False
11916,ZSCAN12,1.674896057701358e-05,False
11918,ZSWIM4,1.6732573901546804e-05,False
11919,LAT,1.672719529881843e-05,True
11921,PET117,1.6714604745938107e-05,False
11922,C10orf76,1.6702115019082024e-05,True
11923,IMPG2,1.6698972728352844e-05,True
11924,MEN1,1.6688329001808117e-05,False
11926,WDR53,1.6669887189186095e-05,False
11927,MYPOP,1.6664498697095763e-05,False
11928,TCIRG1,1.6663923149174284e-05,True
11929,CNNM3,1.666240306851477e-05,True
11932,WRAP73,1.6649946864390455e-05,False
11933,MAIP1,1.663732583530037e-05,False
11934,C8orf44,1.6635609641782914e-05,False
11935,ZNF772,1.6612996677531464e-05,False
11936,SEMA4A,1.660859850610199e-05,True
11937,PQLC1,1.6607146592169957e-05,True
11938,LRRC29,1.660535389914809e-05,False
11939,MLC1,1.659136069585263e-05,False
11940,PAX2,1.6587494988487816e-05,False
11941,C6orf141,1.658719964917219e-05,False
11942,SQOR,1.658643765893373e-05,False
11943,ZNF598,1.6584880403480183e-05,False
11944,ACP6,1.6584421031134628e-05,False
11945,MAMLD1,1.6583957424842326e-05,False
11946,ASPHD2,1.658046674917182e-05,True
11947,OSGEPL1,1.6580052141164254e-05,False
11948,IKZF5,1.65793695214952e-05,False
11949,ADAMTS8,1.6571682213916338e-05,False
11950,SLC25A53,1.6566875674714083e-05,True
11951,ZNF776,1.6562504285734287e-05,False
11952,PCGF6,1.6547904085775586e-05,False
11953,CCDC22,1.6542242054478276e-05,False
11955,MRM1,1.652391703242875e-05,False
11956,NUP37,1.651949773209814e-05,False
11957,SMOC2,1.651635157915837e-05,False
11958,LMOD1,1.651546476357382e-05,False
11959,NDC1,1.651522301810999e-05,True
11960,F8,1.651374234272834e-05,False
11961,WDHD1,1.650458166760394e-05,False
11962,RNFT2,1.6499140855831172e-05,True
11963,RHOF,1.649520781291639e-05,False
11964,USP27X,1.6493219385928043e-05,False
11965,CCDC113,1.6487441030489455e-05,False
